agmerra_0001_217_DZA_NF	generated from NASA GISS AgMERRA NetCDF4
0.1250 35.8750
month day year tmax tmin solar rain rh wind
2 12 2007 21.100 12.700 141.204 0.000 53.000 6.000
2 13 2007 22.600 12.400 171.296 0.000 48.800 3.200
2 14 2007 24.400 12.800 133.102 0.000 30.900 4.600
2 15 2007 24.500 11.900 186.343 0.000 32.700 1.300
2 16 2007 30.500 12.200 180.556 0.000 19.400 2.400
2 17 2007 18.100 11.800 62.500 2.500 54.300 5.000
2 18 2007 17.500 10.800 143.519 0.000 51.800 5.600
2 19 2007 17.600 10.700 131.944 5.100 53.000 1.800
2 20 2007 18.200 9.400 77.546 7.600 47.000 1.600
2 21 2007 15.000 10.200 63.657 5.600 74.200 2.100
2 22 2007 16.400 11.400 121.528 1.500 64.000 5.200
2 23 2007 18.800 11.700 153.935 1.200 57.100 5.100
2 24 2007 20.500 11.300 188.657 0.000 53.400 4.500
2 25 2007 20.700 11.000 201.389 0.000 45.500 5.300
2 26 2007 19.400 11.900 159.722 0.000 61.200 4.000
2 27 2007 21.200 11.200 215.278 0.000 49.200 2.500
2 28 2007 22.900 11.300 223.380 0.000 32.900 3.500
3 1 2007 22.700 12.000 208.333 0.000 44.300 4.900
3 2 2007 22.000 12.200 217.593 0.000 45.400 4.500
3 3 2007 25.300 11.800 222.222 0.000 25.800 1.600
3 4 2007 25.600 13.000 225.694 0.000 31.800 2.300
3 5 2007 21.300 12.200 194.444 0.000 53.400 3.200
3 6 2007 20.700 10.800 151.620 0.000 42.300 2.500
3 7 2007 19.600 12.400 83.333 0.800 63.400 7.500
3 8 2007 17.600 11.000 134.259 0.000 38.900 5.500
3 9 2007 19.000 10.500 214.120 0.000 41.500 2.700
3 10 2007 19.100 10.100 230.324 0.000 48.100 2.500
3 11 2007 17.100 10.200 162.037 0.000 44.500 3.200
3 12 2007 19.300 8.900 229.167 0.000 32.000 1.400
3 13 2007 20.800 8.300 243.056 0.000 26.100 3.400
3 14 2007 23.100 8.000 209.491 0.000 27.300 3.100
3 15 2007 24.700 10.900 197.917 0.000 23.400 1.600
3 16 2007 20.100 12.000 187.500 1.200 51.500 2.100
3 17 2007 18.800 11.000 193.287 0.700 54.900 2.500
3 18 2007 22.400 9.700 252.315 0.000 27.600 0.400
3 19 2007 22.900 10.700 254.630 0.000 31.200 7.000
3 20 2007 16.200 9.000 179.398 1.800 57.000 3.800
3 21 2007 14.700 8.200 144.676 0.000 31.800 3.400
3 22 2007 13.500 6.700 199.074 1.000 47.200 3.000
3 23 2007 18.700 6.900 270.833 0.000 27.000 3.800
3 24 2007 22.800 10.000 274.306 0.000 26.100 2.600
3 25 2007 20.800 10.700 247.685 0.000 48.400 3.400
3 26 2007 21.400 10.500 239.583 1.000 43.200 1.400
3 27 2007 15.000 10.500 74.074 25.500 79.900 3.100
3 28 2007 15.600 9.700 120.370 16.700 66.200 5.300
3 29 2007 15.000 9.600 96.065 10.300 62.400 4.600
3 30 2007 20.600 10.300 259.259 0.000 39.700 2.800
3 31 2007 19.800 10.200 239.583 0.000 46.000 4.200
4 1 2007 22.400 11.500 186.343 0.000 29.200 1.400
4 2 2007 17.300 10.800 229.167 0.000 54.800 2.700
4 3 2007 19.100 10.300 255.787 0.000 41.300 3.800
4 4 2007 15.800 10.500 175.926 5.500 62.500 5.700
4 5 2007 15.600 11.700 135.417 13.000 67.000 3.400
4 6 2007 20.100 10.900 178.241 5.300 43.000 0.700
4 7 2007 19.500 11.300 256.944 0.000 50.400 1.200
4 8 2007 20.900 12.200 145.833 0.000 50.800 2.900
4 9 2007 25.000 12.200 210.648 0.000 35.900 2.000
4 10 2007 20.800 13.000 172.454 0.000 57.500 3.100
4 11 2007 21.000 12.800 185.185 0.000 55.900 4.200
4 12 2007 18.500 12.600 89.120 19.200 62.700 2.500
4 13 2007 17.700 12.600 164.352 5.100 68.200 5.400
4 14 2007 21.000 12.700 225.694 0.000 50.600 3.100
4 15 2007 18.000 12.400 133.102 7.000 73.100 2.900
4 16 2007 19.900 12.800 200.231 3.200 58.100 2.600
4 17 2007 23.500 11.100 273.148 0.000 41.500 4.500
4 18 2007 21.600 14.200 136.574 3.400 57.400 4.200
4 19 2007 23.200 13.600 206.019 0.000 46.800 2.500
4 20 2007 23.800 12.600 300.926 0.000 40.900 2.700
4 21 2007 29.100 13.800 211.806 0.000 29.700 4.200
4 22 2007 24.900 15.300 112.269 5.000 42.300 3.600
4 23 2007 24.200 14.300 158.565 0.000 52.200 4.000
4 24 2007 24.000 13.900 175.926 0.000 49.100 2.500
4 25 2007 24.600 13.200 162.037 0.000 38.100 0.800
4 26 2007 24.200 13.700 284.722 0.000 41.600 0.900
4 27 2007 19.500 14.400 93.750 3.500 61.500 0.700
4 28 2007 22.200 14.000 181.713 0.000 53.700 0.700
4 29 2007 22.300 13.600 288.194 0.000 47.500 2.700
4 30 2007 23.300 12.900 332.176 0.000 40.300 5.200
5 1 2007 19.000 12.800 204.861 0.000 49.800 5.600
5 2 2007 21.600 12.500 295.139 0.000 38.800 2.400
5 3 2007 22.100 13.800 201.389 0.000 46.900 3.800
5 4 2007 22.000 13.400 212.963 0.000 45.500 4.700
5 5 2007 19.900 14.000 204.861 2.900 59.500 3.600
5 6 2007 22.300 13.400 276.620 1.100 40.200 1.100
5 7 2007 23.900 13.500 329.861 0.000 36.100 1.700
5 8 2007 27.600 14.700 344.907 0.000 20.700 0.400
5 9 2007 31.300 16.900 353.009 0.000 17.900 1.400
5 10 2007 32.200 17.400 350.694 0.000 22.100 0.500
5 11 2007 28.900 16.900 357.639 0.000 26.100 4.200
5 12 2007 30.700 16.900 355.324 0.000 18.100 3.000
5 13 2007 30.400 18.000 354.167 0.000 22.000 3.300
5 14 2007 24.400 15.800 315.972 0.000 37.500 4.600
5 15 2007 25.600 15.000 241.898 0.000 31.900 3.200
5 16 2007 26.300 15.300 310.185 0.000 25.400 3.600
5 17 2007 27.800 15.600 331.019 0.000 22.600 2.700
5 18 2007 32.500 16.500 339.120 0.000 18.500 1.900
5 19 2007 35.100 18.800 324.074 0.000 21.500 1.800
5 20 2007 32.200 17.700 263.889 0.000 33.300 2.000
5 21 2007 28.000 16.600 302.083 0.000 37.000 1.300
5 22 2007 28.700 16.900 225.694 0.000 37.600 2.200
5 23 2007 27.600 15.300 300.926 0.000 35.300 1.100
5 24 2007 28.500 17.100 298.611 0.000 41.500 1.700
5 25 2007 27.200 16.300 306.713 0.000 35.800 3.600
5 26 2007 26.600 16.000 284.722 0.000 34.400 4.200
5 27 2007 23.400 15.800 277.778 2.000 51.800 6.800
5 28 2007 22.500 15.600 278.935 0.700 54.100 6.200
5 29 2007 26.400 15.200 324.074 0.000 34.400 3.200
5 30 2007 31.700 17.100 322.917 0.000 17.300 2.400
5 31 2007 29.500 17.600 306.713 0.000 27.300 4.700
6 1 2007 26.700 17.100 310.185 0.000 36.200 1.700
6 2 2007 25.800 17.000 342.593 0.000 30.500 2.500
6 3 2007 28.600 16.600 340.278 0.000 14.600 2.600
6 4 2007 29.100 17.500 332.176 0.000 20.200 4.000
6 5 2007 31.700 17.700 290.509 0.000 20.800 4.100
6 6 2007 26.800 18.400 265.046 0.000 38.800 4.000
6 7 2007 29.800 17.700 324.074 0.000 26.000 3.700
6 8 2007 31.900 18.500 339.120 0.000 17.400 3.800
6 9 2007 32.600 19.600 292.824 0.000 21.800 2.800
6 10 2007 27.600 19.300 281.250 0.500 38.900 2.600
6 11 2007 30.800 18.700 337.963 0.000 26.500 1.600
6 12 2007 30.200 19.800 275.463 0.000 28.600 1.600
6 13 2007 28.000 19.100 328.704 0.000 34.500 3.700
6 14 2007 27.500 19.200 355.324 0.000 35.400 5.500
6 15 2007 27.600 19.700 334.491 0.000 37.800 5.500
6 16 2007 29.700 20.000 344.907 0.000 31.300 3.400
6 17 2007 31.500 21.100 320.602 0.000 28.000 1.600
6 18 2007 33.800 19.400 300.926 0.000 21.700 1.600
6 19 2007 29.200 19.500 319.444 0.000 33.600 4.000
6 20 2007 28.300 20.000 333.333 0.000 39.300 4.400
6 21 2007 29.000 20.000 324.074 0.000 30.400 3.400
6 22 2007 31.100 19.600 297.454 0.000 20.200 1.000
6 23 2007 31.700 19.900 285.880 0.000 37.100 3.100
6 24 2007 31.400 21.000 276.620 0.000 39.500 1.300
6 25 2007 32.300 21.000 307.870 0.000 35.300 4.000
6 26 2007 28.900 20.500 312.500 0.500 36.900 4.300
6 27 2007 29.600 19.500 317.130 0.000 33.500 1.300
6 28 2007 29.700 20.300 262.731 0.000 42.100 3.400
6 29 2007 30.500 20.400 266.204 0.000 36.600 2.700
6 30 2007 32.700 21.300 281.250 0.000 35.200 2.400
7 1 2007 29.000 20.800 306.713 0.000 46.400 2.700
7 2 2007 30.800 21.000 335.648 0.000 29.700 3.600
7 3 2007 34.400 20.500 318.287 0.000 14.200 0.600
7 4 2007 36.100 22.100 318.287 0.000 15.300 1.100
7 5 2007 31.800 21.300 300.926 0.000 33.300 4.600
7 6 2007 33.600 20.600 311.343 0.000 28.000 4.800
7 7 2007 32.500 21.600 222.222 0.000 36.700 2.300
7 8 2007 31.400 21.300 289.352 0.000 36.500 1.300
7 9 2007 34.400 22.000 289.352 0.000 28.800 1.500
7 10 2007 28.900 21.500 305.556 1.000 43.500 3.400
7 11 2007 32.700 20.600 319.444 0.000 17.000 3.400
7 12 2007 36.200 21.500 282.407 0.000 12.900 4.600
7 13 2007 37.900 23.000 292.824 0.000 15.300 3.300
7 14 2007 37.900 23.000 267.361 0.000 20.300 3.300
7 15 2007 34.500 23.300 258.102 0.000 31.800 1.400
7 16 2007 34.400 22.000 268.519 0.000 32.600 1.600
7 17 2007 35.600 22.300 287.037 0.000 23.400 1.500
7 18 2007 34.400 22.400 298.611 0.000 21.200 2.100
7 19 2007 34.500 22.600 289.352 0.000 20.000 2.800
7 20 2007 30.900 21.800 296.296 0.000 28.900 3.600
7 21 2007 29.400 21.700 299.769 0.000 35.300 2.700
7 22 2007 34.600 22.100 263.889 0.000 18.100 1.500
7 23 2007 32.900 21.600 295.139 0.000 22.200 3.400
7 24 2007 32.900 22.100 297.454 0.000 32.200 1.800
7 25 2007 33.700 22.400 292.824 0.000 32.100 1.900
7 26 2007 34.000 21.800 269.676 0.000 33.600 1.900
7 27 2007 35.300 22.800 283.565 0.000 30.600 2.000
7 28 2007 36.000 23.800 296.296 0.000 20.700 3.300
7 29 2007 36.700 23.600 280.093 0.000 18.000 3.800
7 30 2007 36.500 23.700 276.620 0.000 23.800 2.800
7 31 2007 33.500 22.800 278.935 0.000 33.500 1.200
8 1 2007 43.500 24.400 298.611 0.000 7.000 1.800
8 2 2007 38.000 24.400 282.407 0.000 29.400 1.600
8 3 2007 35.600 23.300 291.667 0.000 33.900 2.300
8 4 2007 34.900 22.800 275.463 0.000 35.000 2.100
8 5 2007 36.500 23.800 271.991 0.000 27.900 1.800
8 6 2007 30.000 22.800 266.204 0.000 47.700 2.800
8 7 2007 31.700 22.500 296.296 0.000 35.700 1.300
8 8 2007 33.300 22.000 283.565 0.000 32.100 1.300
8 9 2007 34.100 22.400 280.093 0.000 28.300 1.200
8 10 2007 34.700 22.800 171.296 0.400 27.000 0.600
8 11 2007 33.200 23.100 291.667 0.000 32.700 1.800
8 12 2007 36.100 24.000 273.148 0.000 23.400 2.700
8 13 2007 31.900 23.000 289.352 0.000 38.300 2.800
8 14 2007 32.600 22.500 300.926 0.000 34.100 1.400
8 15 2007 34.400 23.300 285.880 0.000 28.700 1.800
8 16 2007 32.000 22.200 284.722 0.000 39.500 3.300
8 17 2007 34.200 22.600 267.361 0.000 32.600 4.100
8 18 2007 32.800 23.100 241.898 0.000 42.300 2.600
8 19 2007 32.100 23.200 206.019 0.400 49.500 1.500
8 20 2007 31.000 22.600 250.000 0.000 46.600 1.800
8 21 2007 32.900 22.000 265.046 0.000 33.400 1.200
8 22 2007 29.100 21.500 251.157 0.000 48.000 3.400
8 23 2007 30.000 20.300 273.148 0.000 40.700 5.100
8 24 2007 33.100 21.800 194.444 0.300 42.300 4.800
8 25 2007 41.300 25.300 177.083 0.200 16.300 4.400
8 26 2007 41.500 24.900 241.898 0.000 11.200 4.000
8 27 2007 43.500 24.500 254.630 0.000 7.100 3.100
8 28 2007 44.500 24.800 244.213 0.000 6.800 2.300
8 29 2007 37.300 25.900 252.315 0.000 19.200 4.300
8 30 2007 31.900 22.000 258.102 0.000 31.700 3.700
8 31 2007 32.700 21.100 255.787 0.000 33.100 1.800
9 1 2007 34.100 21.100 238.426 0.000 25.400 3.900
9 2 2007 32.200 21.600 256.944 2.000 34.900 2.100
9 3 2007 31.300 20.800 254.630 0.000 37.500 1.700
9 4 2007 33.600 20.600 266.204 0.000 22.800 3.100
9 5 2007 34.900 20.700 262.731 0.000 22.000 5.000
9 6 2007 31.000 20.100 234.954 0.000 25.100 4.900
9 7 2007 32.800 19.600 254.630 0.000 14.800 4.100
9 8 2007 35.100 20.300 259.259 0.000 13.100 2.300
9 9 2007 33.000 20.800 192.130 0.000 24.300 2.300
9 10 2007 32.500 20.600 210.648 1.600 29.900 2.700
9 11 2007 34.800 22.200 138.889 0.000 23.700 3.500
9 12 2007 31.900 20.800 211.806 0.000 38.200 1.400
9 13 2007 30.000 20.700 182.870 1.200 47.300 1.500
9 14 2007 27.400 20.100 201.389 0.000 51.900 1.300
9 15 2007 30.500 20.000 224.537 0.000 39.200 3.000
9 16 2007 40.100 22.400 216.435 0.000 14.300 1.700
9 17 2007 32.400 21.600 215.278 1.200 39.200 2.000
9 18 2007 29.100 20.400 222.222 0.000 45.200 1.800
9 19 2007 31.900 20.400 212.963 0.000 31.900 1.200
9 20 2007 32.700 21.600 194.444 0.000 38.600 2.000
9 21 2007 34.700 21.100 112.269 4.900 29.300 2.700
9 22 2007 25.200 19.800 135.417 5.500 54.200 2.000
9 23 2007 27.200 18.900 226.852 0.000 42.400 1.500
9 24 2007 27.400 19.200 197.917 0.000 48.200 1.600
9 25 2007 31.700 19.400 232.639 0.000 25.500 0.900
9 26 2007 29.300 20.000 215.278 0.000 40.800 0.900
9 27 2007 27.900 18.900 222.222 0.000 43.800 0.900
9 28 2007 30.700 18.500 168.981 6.700 24.600 1.400
9 29 2007 27.500 19.700 218.750 0.000 46.900 2.000
9 30 2007 30.600 19.400 218.750 0.000 31.600 0.700
10 1 2007 31.300 19.800 192.130 0.000 43.300 1.800
10 2 2007 28.000 19.600 146.991 0.000 62.800 0.800
10 3 2007 29.000 19.200 109.954 0.000 43.900 1.900
10 4 2007 26.800 18.400 146.991 0.000 50.300 2.200
10 5 2007 29.100 18.000 217.593 0.000 38.700 0.500
10 6 2007 29.300 18.500 203.704 0.000 38.300 1.600
10 7 2007 31.100 18.900 190.972 0.000 30.300 0.300
10 8 2007 32.100 19.500 200.231 0.000 26.200 1.800
10 9 2007 31.200 18.800 190.972 0.000 32.000 3.300
10 10 2007 29.200 18.400 199.074 0.000 41.100 1.700
10 11 2007 27.400 18.000 177.083 1.900 45.400 1.700
10 12 2007 25.000 16.800 153.935 0.000 52.800 2.100
10 13 2007 27.100 16.400 181.713 0.000 49.100 0.800
10 14 2007 29.400 16.700 167.824 0.000 33.500 3.800
10 15 2007 28.300 17.500 157.407 2.000 44.800 3.600
10 16 2007 32.300 18.800 120.370 0.000 23.700 2.300
10 17 2007 25.800 17.700 163.194 3.800 55.800 2.700
10 18 2007 25.300 17.400 170.139 4.600 53.700 2.200
10 19 2007 25.000 16.700 157.407 9.800 58.200 5.100
10 20 2007 25.700 15.400 190.972 0.000 43.900 2.500
10 21 2007 25.500 16.400 144.676 0.000 41.700 1.500
10 22 2007 27.000 16.400 188.657 0.000 38.900 3.000
10 23 2007 25.300 16.900 159.722 0.000 48.200 5.300
10 24 2007 24.500 16.600 134.259 0.000 50.500 5.000
10 25 2007 21.400 15.600 103.009 9.800 62.900 2.500
10 26 2007 22.100 15.600 143.519 3.600 60.800 1.500
10 27 2007 22.900 14.700 144.676 0.000 53.100 3.500
10 28 2007 23.900 15.000 133.102 15.300 59.900 4.200
10 29 2007 20.500 16.200 50.926 33.300 74.300 3.600
10 30 2007 21.700 14.800 120.370 3.600 62.100 2.500
10 31 2007 19.100 12.600 122.685 2.800 60.400 2.100
11 1 2007 21.900 12.400 143.519 0.000 43.200 1.900
11 2 2007 21.900 11.900 171.296 0.000 45.800 3.000
11 3 2007 21.300 11.600 155.093 0.000 52.500 3.100
11 4 2007 21.700 11.700 162.037 0.000 49.600 2.900
11 5 2007 23.200 12.300 167.824 0.000 39.500 2.100
11 6 2007 23.000 13.200 167.824 0.000 43.300 2.400
11 7 2007 22.000 12.200 160.880 0.000 46.600 3.200
11 8 2007 22.900 11.600 166.667 0.000 31.400 0.500
11 9 2007 22.900 13.100 157.407 0.000 38.500 0.500
11 10 2007 20.800 12.800 146.991 0.000 45.100 2.100
11 11 2007 22.700 11.600 158.565 0.000 33.200 1.100
11 12 2007 23.100 12.300 149.306 0.000 29.700 0.600
11 13 2007 21.000 13.200 121.528 0.000 41.500 0.800
11 14 2007 21.400 12.200 148.148 0.000 46.000 1.800
11 15 2007 18.600 11.300 120.370 0.000 70.700 2.000
11 16 2007 17.800 9.700 141.204 0.000 42.500 3.000
11 17 2007 18.200 7.400 150.463 0.000 20.000 1.600
11 18 2007 20.700 10.800 138.889 0.000 16.500 1.600
11 19 2007 25.300 12.900 118.056 0.000 23.000 3.200
11 20 2007 25.500 13.200 90.278 0.000 22.100 3.100
11 21 2007 24.300 14.000 91.435 0.000 38.300 3.900
11 22 2007 18.600 12.400 57.870 4.400 76.300 4.100
11 23 2007 17.300 11.000 101.852 2.000 62.300 4.200
11 24 2007 20.000 10.000 104.167 2.200 39.200 3.900
11 25 2007 16.900 10.000 54.398 10.700 72.200 4.900
11 26 2007 17.000 11.300 42.824 11.700 69.400 3.700
11 27 2007 15.200 10.800 70.602 16.200 68.600 3.900
11 28 2007 15.400 10.400 54.398 10.300 71.500 3.400
11 29 2007 17.300 10.400 103.009 0.000 56.000 2.300
11 30 2007 19.100 10.000 141.204 0.000 49.200 1.400
12 1 2007 19.900 11.200 137.731 0.000 43.700 1.700
12 2 2007 19.200 10.700 119.213 0.000 57.900 1.800
12 3 2007 19.100 9.400 126.157 0.000 60.000 4.200
12 4 2007 20.500 11.100 111.111 0.000 51.900 0.500
12 5 2007 20.300 10.500 133.102 0.000 43.900 1.000
12 6 2007 20.000 11.500 123.843 0.000 58.000 2.100
12 7 2007 20.000 11.300 118.056 0.000 54.800 4.200
12 8 2007 20.300 12.400 114.583 0.000 60.200 4.600
12 9 2007 21.300 12.400 127.315 0.000 56.600 5.900
12 10 2007 19.100 12.100 89.120 0.600 60.800 3.100
12 11 2007 18.100 10.400 122.685 0.000 43.900 1.900
12 12 2007 17.400 8.700 128.472 0.000 40.000 1.100
12 13 2007 17.400 8.100 121.528 0.000 38.400 2.600
12 14 2007 16.600 6.700 127.315 0.000 37.900 3.300
12 15 2007 17.200 7.000 133.102 0.000 30.800 0.800
12 16 2007 14.400 7.100 60.185 1.000 61.800 2.800
12 17 2007 15.900 4.300 109.954 0.000 38.500 2.500
12 18 2007 18.200 8.400 126.157 0.000 35.800 2.400
12 19 2007 20.600 7.600 99.537 0.000 28.200 4.000
12 20 2007 19.000 7.600 78.704 0.000 29.000 5.500
12 21 2007 18.400 7.800 87.963 0.000 33.400 2.700
12 22 2007 18.200 11.300 71.759 1.600 47.000 0.600
12 23 2007 18.800 11.200 106.481 0.000 60.000 1.200
12 24 2007 16.800 10.400 55.556 8.600 74.800 1.200
12 25 2007 16.100 9.700 92.593 5.100 66.500 1.100
12 26 2007 15.900 8.200 93.750 0.000 46.900 1.300
12 27 2007 17.500 7.200 113.426 0.000 52.600 3.300
12 28 2007 14.300 8.100 70.602 1.000 71.800 2.000
12 29 2007 14.800 8.600 82.176 0.000 65.200 2.500
12 30 2007 15.800 8.600 115.741 0.000 53.000 2.200
12 31 2007 16.400 8.900 116.898 0.000 56.200 1.200
1 1 2008 15.900 6.500 125.000 0.000 42.100 1.900
1 2 2008 17.500 8.700 74.074 1.900 32.800 5.200
1 3 2008 18.000 10.400 37.037 8.600 50.200 6.300
1 4 2008 13.900 8.500 38.194 7.400 70.900 3.200
1 5 2008 16.700 8.700 107.639 0.000 58.900 3.600
1 6 2008 18.700 8.600 115.741 0.000 55.400 3.400
1 7 2008 20.000 10.400 119.213 0.000 57.700 1.300
1 8 2008 19.000 11.000 64.815 0.000 56.600 0.900
1 9 2008 16.500 10.900 42.824 0.000 70.800 0.500
1 10 2008 17.500 10.900 90.278 1.200 64.900 1.400
1 11 2008 18.200 9.800 127.315 0.000 53.800 3.600
1 12 2008 16.400 9.900 115.741 5.100 51.900 1.900
1 13 2008 17.400 9.100 131.944 0.000 52.900 2.900
1 14 2008 20.200 9.700 130.787 0.000 34.100 3.800
1 15 2008 16.800 9.300 108.796 1.000 56.700 3.700
1 16 2008 17.700 9.000 98.380 0.000 55.100 6.500
1 17 2008 17.900 10.400 111.111 0.000 60.500 4.000
1 18 2008 18.800 10.000 127.315 0.000 54.800 1.700
1 19 2008 21.100 8.800 140.046 0.000 37.800 2.400
1 20 2008 22.700 9.600 142.361 0.000 38.700 2.600
1 21 2008 23.500 11.600 148.148 0.000 34.500 0.400
1 22 2008 20.100 10.600 135.417 0.000 54.900 1.600
1 23 2008 19.500 9.000 141.204 0.000 45.400 1.500
1 24 2008 17.100 6.000 150.463 0.000 43.400 3.000
1 25 2008 17.400 7.000 159.722 0.000 37.400 3.500
1 26 2008 18.200 7.500 142.361 0.000 37.200 2.900
1 27 2008 15.500 8.500 97.222 0.000 57.800 2.400
1 28 2008 19.200 8.400 165.509 0.000 34.600 2.100
1 29 2008 19.900 8.300 167.824 0.000 38.000 1.300
1 30 2008 16.100 8.600 86.806 0.000 63.400 1.400
1 31 2008 16.300 8.700 104.167 0.000 58.900 0.600
2 1 2008 18.300 11.000 151.620 0.000 31.700 1.800
2 2 2008 14.600 11.000 40.509 0.900 66.400 2.400
2 3 2008 18.900 10.500 155.093 0.000 33.500 1.200
2 4 2008 18.500 11.400 150.463 0.000 42.600 4.100
2 5 2008 20.100 11.900 155.093 0.000 41.900 0.800
2 6 2008 20.400 12.300 163.194 0.000 37.400 2.200
2 7 2008 21.300 10.900 159.722 0.000 31.000 3.500
2 8 2008 20.000 11.000 172.454 0.000 30.900 3.500
2 9 2008 19.700 8.600 178.241 0.000 23.700 4.200
2 10 2008 17.400 8.400 180.556 0.000 30.800 3.900
2 11 2008 17.200 9.200 182.870 0.000 35.600 3.400
2 12 2008 16.800 9.500 177.083 0.000 41.100 4.100
2 13 2008 19.700 8.900 168.981 0.000 34.200 3.800
2 14 2008 21.600 12.200 144.676 0.800 35.700 4.400
2 15 2008 17.400 12.800 145.833 0.000 60.600 1.500
2 16 2008 17.600 11.100 150.463 0.400 51.500 3.300
2 17 2008 21.200 9.000 85.648 0.000 31.600 3.200
2 18 2008 20.700 13.900 75.231 1.200 37.200 3.400
2 19 2008 23.800 13.100 157.407 0.000 32.500 2.800
2 20 2008 19.900 13.500 167.824 0.000 50.500 1.900
2 21 2008 20.400 12.500 185.185 0.000 43.400 3.300
2 22 2008 20.500 11.500 138.889 0.000 43.900 3.600
2 23 2008 22.500 12.700 162.037 3.200 36.400 2.000
2 24 2008 21.000 14.100 94.907 1.800 38.700 3.500
2 25 2008 23.300 12.700 203.704 0.000 27.900 0.900
2 26 2008 21.200 14.200 192.130 0.000 44.400 1.000
2 27 2008 21.700 13.400 214.120 0.000 39.100 0.900
2 28 2008 21.600 14.000 185.185 0.000 47.400 1.500
2 29 2008 19.500 13.100 186.343 0.000 52.100 0.900
3 1 2008 21.700 10.600 181.713 0.000 38.300 0.900
3 2 2008 24.700 11.500 190.972 0.000 29.600 1.500
3 3 2008 26.500 12.700 199.074 0.000 21.300 0.500
3 4 2008 19.300 10.100 144.676 0.600 50.200 3.400
3 5 2008 13.500 7.400 175.926 1.200 34.000 5.100
3 6 2008 11.200 5.500 101.852 2.500 44.800 2.300
3 7 2008 17.100 6.200 194.444 0.000 40.500 3.100
3 8 2008 20.400 9.700 214.120 0.000 29.000 1.800
3 9 2008 18.600 9.900 195.602 0.000 49.200 5.600
3 10 2008 18.300 11.300 105.324 1.500 49.900 6.100
3 11 2008 21.700 11.800 177.083 0.000 49.500 4.800
3 12 2008 26.300 12.000 214.120 0.000 29.300 1.000
3 13 2008 27.200 13.000 217.593 0.000 26.000 1.500
3 14 2008 28.600 13.500 201.389 0.000 22.700 0.500
3 15 2008 29.400 14.200 187.500 0.000 22.700 3.600
3 16 2008 22.900 12.400 234.954 0.000 38.700 4.300
3 17 2008 27.000 11.700 236.111 0.000 15.400 2.900
3 18 2008 22.100 11.600 190.972 0.000 46.100 5.500
3 19 2008 21.700 11.100 179.398 0.000 39.800 2.100
3 20 2008 16.900 9.600 87.963 9.700 64.000 2.200
3 21 2008 19.700 8.100 260.417 0.000 24.400 0.800
3 22 2008 20.000 9.700 254.630 0.000 44.600 7.200
3 23 2008 14.700 9.800 156.250 4.600 42.000 5.400
3 24 2008 18.900 9.400 278.935 0.000 28.200 3.100
3 25 2008 21.100 9.800 281.250 0.000 28.500 2.400
3 26 2008 20.600 10.200 276.620 0.000 41.400 6.500
3 27 2008 19.700 12.300 260.417 0.000 41.100 6.100
3 28 2008 23.600 12.300 269.676 0.000 40.800 2.800
3 29 2008 27.300 13.300 174.769 0.000 25.700 2.500
3 30 2008 21.700 13.200 245.370 0.000 49.100 3.300
3 31 2008 20.400 11.200 287.037 0.000 28.500 3.600
4 1 2008 18.100 12.200 248.843 0.000 32.300 3.100
4 2 2008 21.100 12.000 248.843 0.000 25.500 2.500
4 3 2008 26.500 12.600 253.472 0.000 16.900 2.400
4 4 2008 25.500 13.100 261.574 0.000 17.900 3.400
4 5 2008 24.600 11.400 269.676 0.000 15.300 2.100
4 6 2008 29.700 14.400 214.120 0.000 14.000 3.000
4 7 2008 27.200 15.600 97.222 1.000 27.100 3.900
4 8 2008 25.000 15.300 204.861 0.000 33.600 2.500
4 9 2008 29.700 18.000 262.731 0.000 20.900 3.300
